상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA0106202301A2322764,마녀주방,대학로점,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,33,2.0,서울특별시 종로구 명륜2가 33-2,111104000000.0,서울특별시 종로구 대명길,18.0,,1.11102e+24,,서울특별시 종로구 대명길 18,110530,3077,,2,,127.0004719,37.5834942
MA0106202301A0146783,커피빈성균관대법학관점,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,53,21.0,서울특별시 종로구 명륜3가 53-21,111103000000.0,서울특별시 종로구 성균관로,25.0,2.0,1.11101e+24,성균관대학교,서울특별시 종로구 성균관로 25-2,110812,3063,,2,,126.9930964,37.58721588
MA0106202301A0146640,커피빈혜화역점상,코리아,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,7,,서울특별시 종로구 명륜4가 7,111104000000.0,서울특별시 종로구 대명길,5.0,,1.11102e+24,,서울특별시 종로구 대명길 5,110530,3078,,,,127.0011396,37.58351787
MA0106202301A0084010,미그웨치,대학로점,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,47,2.0,서울특별시 종로구 명륜4가 47-2,111104000000.0,서울특별시 종로구 대명길,23.0,,1.11102e+24,,서울특별시 종로구 대명길 23,110530,3078,,,,127.0002721,37.58319516
MA0106202301A0147069,커피빈혜화역점,코리아,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,7,,서울특별시 종로구 명륜4가 7,111104000000.0,서울특별시 종로구 대명길,5.0,,1.11102e+24,,서울특별시 종로구 대명길 5,110530,3078,,,,127.0011396,37.58351787
MA0106202301A0146876,커피빈성균관대법학관점-상품권,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,53,21.0,서울특별시 종로구 명륜3가 53-21,111103000000.0,서울특별시 종로구 성균관로,25.0,2.0,1.11101e+24,성균관대학교,서울특별시 종로구 성균관로 25-2,110812,3063,,2,,126.9930964,37.58721588
MA0101202302A0021195,나래함박,,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,134,2.0,서울특별시 종로구 명륜4가 134-2,111104000000.0,서울특별시 종로구 대학로9길,31.0,3.0,1.11102e+24,,서울특별시 종로구 대학로9길 31-3,110530,3079,,,,127.000156,37.58171647
MA0101202302A0071252,토리아에즈,대학로점,I2,음식,I211,주점,I21104,요리 주점,I56122,일식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,195,9.0,서울특별시 종로구 명륜2가 195-9,111103000000.0,서울특별시 종로구 창경궁로,243.0,,1.11102e+24,,서울특별시 종로구 창경궁로 243,110530,3074,,1,,126.9989771,37.58351757
MA0101202302A0084366,몬스터헝그리덮밥,,I2,음식,I201,한식,I20199,기타 한식 음식점,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,113,,서울특별시 종로구 명륜2가 113,111104000000.0,서울특별시 종로구 성균관로6길,6.0,,1.11102e+24,,서울특별시 종로구 성균관로6길 6,110530,3074,,1,,126.9976368,37.58467755
MA0101202301A0017458,우리의밤,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,154,2.0,서울특별시 종로구 명륜3가 154-2,111104000000.0,서울특별시 종로구 창경궁로29길,3.0,,1.11102e+24,,서울특별시 종로구 창경궁로29길 3,110812,3073,,지,,126.9981903,37.58308741
MA0101202301A0021603,백소정,대학로점,I2,음식,I203,일식,I20301,일식 회/초밥,I56122,일식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,167,3.0,서울특별시 종로구 혜화동 167-3,111103000000.0,서울특별시 종로구 대학로,143.0,,1.11102e+24,,서울특별시 종로구 대학로 143,110530,3077,,2,,127.0012914,37.58402373
MA0101202301A0082196,에스프레소그자체,성균관대점,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,114,1.0,서울특별시 종로구 명륜2가 114-1,111104000000.0,서울특별시 종로구 성균관로6길,4.0,,1.11102e+24,,서울특별시 종로구 성균관로6길 4,110530,3074,,1,,126.9975352,37.58465866
MA0101202303A0077478,라온섬,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,123,2.0,서울특별시 종로구 명륜2가 123-2,111103000000.0,서울특별시 종로구 성균관로,24.0,2.0,1.11102e+24,,서울특별시 종로구 성균관로 24-2,110530,3074,,1,,126.997328,37.5849092
MA0101202303A0003411,왕가탕후루,대학로점,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,176,2.0,서울특별시 종로구 명륜4가 176-2,111104000000.0,서울특별시 종로구 대명길,41.0,,1.11102e+24,,서울특별시 종로구 대명길 41,110530,3078,,1,,126.9993268,37.58276366
MA0101202303A0090987,발리밥,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,202,,서울특별시 종로구 명륜2가 202,111103000000.0,서울특별시 종로구 성균관로,4.0,5.0,1.11102e+24,,서울특별시 종로구 성균관로 4-5,110530,3074,,1,,126.9985918,37.58354133
MA0101202303A0067289,스모크트레인,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,21,9.0,서울특별시 종로구 명륜2가 21-9,111104000000.0,서울특별시 종로구 창경궁로34길,18.0,5.0,1.11102e+24,,서울특별시 종로구 창경궁로34길 18-5,110530,3077,,1,,127.000792,37.58410961
MA0101202303A0098982,빙달,대학로점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,14,1.0,서울특별시 종로구 명륜2가 14-1,111103000000.0,서울특별시 종로구 창경궁로,261.0,,1.11102e+24,,서울특별시 종로구 창경궁로 261,110530,3075,,2,,127.0001623,37.58463589
MA0101202303A0007945,컴포즈커피서울,성균관대점,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,148,,서울특별시 종로구 명륜2가 148,111103000000.0,서울특별시 종로구 성균관로,12.0,1.0,1.11102e+24,,서울특별시 종로구 성균관로 12-1,110530,3074,,1,,126.9978603,37.58405773
MA0101202303A0028664,닷콤,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,26,31.0,서울특별시 종로구 혜화동 26-31,111104000000.0,서울특별시 종로구 창경궁로35길,40.0,,1.11102e+24,,서울특별시 종로구 창경궁로35길 40,110530,3076,,1,,127.0025015,37.58752099
MA0106202201A0009432,삼성웰스토리성대옥류천,,I2,음식,I207,구내식당·뷔페,I20701,구내식당,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,53,,서울특별시 종로구 명륜3가 53,111103000000.0,서울특별시 종로구 성균관로,31.0,,1.11102e+24,유림회관,서울특별시 종로구 성균관로 31,110745,3063,,1,,126.9966863,37.58548041
MA0101202303A0110820,혜화동우리집,,I2,음식,I212,비알코올 ,I21201,카페,I56229,기타 비알코올 음료점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,74,1.0,서울특별시 종로구 명륜4가 74-1,111104000000.0,서울특별시 종로구 대학로11길,38.0,6.0,1.11102e+24,,서울특별시 종로구 대학로11길 38-6,110530,3078,,1,,127.0000226,37.58238211
MA0101202302A0040284,지미관,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,1,7.0,서울특별시 종로구 명륜3가 1-7,111104000000.0,서울특별시 종로구 명륜길,41.0,,1.11102e+24,,서울특별시 종로구 명륜길 41,110811,3071,,1,,126.9948514,37.58889776
MA0101202302A0047362,집시포차혜화점,,I2,음식,I211,주점,I21101,일반 유흥 주점,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,138,1.0,서울특별시 종로구 명륜2가 138-1,111103000000.0,서울특별시 종로구 성균관로,21.0,,1.11102e+24,,서울특별시 종로구 성균관로 21,110530,3073,,2,,126.9971635,37.58451134
MA0101202302A0040023,갸우뚱,,I2,음식,I202,중식,I20201,중국집,I56121,중식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,132,,서울특별시 종로구 명륜4가 132,111104000000.0,서울특별시 종로구 대학로9길,25.0,,1.11102e+24,,서울특별시 종로구 대학로9길 25,110530,3079,,1,,127.0003957,37.58157433
MA0101202303A0074353,술비,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,163,33.0,서울특별시 종로구 혜화동 163-33,111104000000.0,서울특별시 종로구 대학로14길,17.0,,1.11102e+24,,서울특별시 종로구 대학로14길 17,110530,3084,,1,,127.0024562,37.58412369
MA0101202302A0058837,토리아에즈,대학로점,I2,음식,I211,주점,I21104,요리 주점,I56122,일식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,195,9.0,서울특별시 종로구 명륜2가 195-9,111103000000.0,서울특별시 종로구 창경궁로,243.0,,1.11102e+24,,서울특별시 종로구 창경궁로 243,110530,3074,,1,,126.9989771,37.58351757
MA0101202302A0051262,진주리,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,16,,서울특별시 종로구 명륜3가 16,111104000000.0,서울특별시 종로구 성균관로7길,3.0,,1.11102e+24,,서울특별시 종로구 성균관로7길 3,110812,3071,,지,,126.9963083,37.58664855
MA0101202305A0164769,꾸아,대학로점,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,18,,서울특별시 종로구 명륜4가 18,111103000000.0,서울특별시 종로구 대학로,135.0,,1.11102e+24,,서울특별시 종로구 대학로 135,110530,3078,,2,,127.0014378,37.58323206
MA0101202305A0014450,미스터용차이나버거,성균관대점,I2,음식,I210,기타 간이,I21004,버거,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,228,,서울특별시 종로구 명륜2가 228,111103000000.0,서울특별시 종로구 성균관로,3.0,,1.11102e+24,,서울특별시 종로구 성균관로 3,110530,3073,,1,,126.9983117,37.58332271
MA0101202305A0006389,대학로고기집한판도,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,33,2.0,서울특별시 종로구 명륜2가 33-2,111104000000.0,서울특별시 종로구 대명길,18.0,,1.11102e+24,,서울특별시 종로구 대명길 18,110530,3077,,1,,127.0004719,37.5834942
MA0101202305A0012411,포마이카이,,I2,음식,I211,주점,I21104,요리 주점,I56219,기타 주점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,1,27.0,서울특별시 종로구 명륜3가 1-27,111104000000.0,서울특별시 종로구 명륜길,45.0,5.0,1.11102e+24,,서울특별시 종로구 명륜길 45-5,110811,3064,,1,,126.9944194,37.58902923
MA0101202303A0052845,하루온도,,I2,음식,I210,기타 간이,I21003,피자,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,118,5.0,서울특별시 종로구 명륜4가 118-5,111104000000.0,서울특별시 종로구 대학로9길,22.0,5.0,1.11102e+24,,서울특별시 종로구 대학로9길 22-5,110530,3079,,2,,127.000573,37.58186417
MA0101202303A0026565,포일구구이,,I2,음식,I205,동남아시아,I20501,베트남식 전문,I56129,기타 외국식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,20,1.0,서울특별시 종로구 명륜2가 20-1,111104000000.0,서울특별시 종로구 창경궁로34길,18.0,4.0,1.11102e+24,,서울특별시 종로구 창경궁로34길 18-4,110530,3077,,1,,127.0009256,37.58428194
MA0101202303A0057969,평야,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,I56113,한식 육류 요리 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,188,,서울특별시 종로구 혜화동 188,111104000000.0,서울특별시 종로구 대학로14길,6.0,,1.11102e+24,,서울특별시 종로구 대학로14길 6,110530,3084,,1,,127.0021331,37.58373351
MA0101202303A0050002,한끼든든마싯는끼니,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,I56194,김밥 및 기타 간이 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,5,45.0,서울특별시 종로구 혜화동 5-45,111104000000.0,서울특별시 종로구 혜화로16길,5.0,,1.11102e+24,젬스톤빌리지,서울특별시 종로구 혜화로16길 5,110530,3067,,1,,126.9995206,37.59027998
MA0101202305A0178717,밀회관,대학로점,I2,음식,I211,주점,I21103,생맥주 전문,I56213,생맥주 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017100,명륜2가,1.11102e+18,1,대지,34,,서울특별시 종로구 명륜2가 34,111104000000.0,서울특별시 종로구 대명길,22.0,,1.11102e+24,,서울특별시 종로구 대명길 22,110530,3077,,2,,127.0003475,37.58348413
MA0101202305A0173926,뉴욕버거성균관대학교서울캠퍼스점,,I2,음식,I210,기타 간이,I21004,버거,I56192,"피자, 햄버거, 샌드위치 및 유사 음식점업",11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,53,22.0,서울특별시 종로구 명륜3가 53-22,111103000000.0,서울특별시 종로구 성균관로,25.0,2.0,1.11101e+24,성균관대학교,서울특별시 종로구 성균관로 25-2,110745,3063,,1,,126.9930964,37.58721588
MA0101202305A0125735,또봉이통닭,,I2,음식,I210,기타 간이,I21006,치킨,I56193,치킨 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111016900,혜화동,1.11102e+18,1,대지,16,9.0,서울특별시 종로구 혜화동 16-9,111103000000.0,서울특별시 종로구 혜화로,26.0,,1.11102e+24,,서울특별시 종로구 혜화로 26,110530,3067,,1,,126.9998809,37.58789528
MA0101202303A0106712,테이큰커피,,I2,음식,I212,비알코올 ,I21201,카페,I56221,커피 전문점,11,서울특별시,11110,종로구,11110650,혜화동,1111017300,명륜3가,1.11102e+18,1,대지,1,211.0,서울특별시 종로구 명륜3가 1-211,111104000000.0,서울특별시 종로구 명륜2길,4.0,,1.11102e+24,,서울특별시 종로구 명륜2길 4,110811,3070,,1,,126.9952495,37.58876599
MA0101202305A0020678,장인닭갈비대학로,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,I56111,한식 일반 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017200,명륜4가,1.11102e+18,1,대지,51,,서울특별시 종로구 명륜4가 51,111104000000.0,서울특별시 종로구 대명길,25.0,,1.11102e+24,,서울특별시 종로구 대명길 25,110530,3078,,1,,127.0001708,37.58314925
MA0101202305A0106958,웨스트코너,,I2,음식,I204,서양식,I20401,경양식,I56123,서양식 음식점업,11,서울특별시,11110,종로구,11110650,혜화동,1111017000,명륜1가,1.11102e+18,1,대지,46,9.0,서울특별시 종로구 명륜1가 46-9,111103000000.0,서울특별시 종로구 혜화로,11.0,,1.11102e+24,,서울특별시 종로구 혜화로 11,110530,3068,,1,,127.0000915,37.5865455
